18bca294df2857adf8521f68a5c7699cf9bdfb93ec4cc7e0ca87eb7cbed66a57	11edf5151a4dcac322647f764e23f9942edac70ec99ab67d0b8bb5c242201905	18100	39	11904,1074580685,1065353216;11908,1074580685,1065353216;11912,1074580685,1065353216;13184,117440568,117440561;16072,117440568,117440563;16100,117448760,117448756;17900,83886134,83894326
5779dc5b068bcba6b55678c8a86ab85dce4918c2b3d46882feda4cb05ac0aead	14b9da4d0d8d0bdb0e4aabc05fe1c95b805b734d11b904d9324f91d37fd3b979	17800	39	11564,1074580685,1065353216;11568,1074580685,1065353216;11572,1074580685,1065353216;12844,117440568,117440561;15772,117440568,117440563;15800,117448760,117448756;17600,83886134,83894326
b14532d9a3fdf50df03e7fdc59613301a11d71dd19670f3f2daeabcc9396e168	45a82ff95d46b6066511fc47d9edaab7b53f96cd9fc8a8b8c8759108a68f691e	16784	39	10400,1074580685,1065353216;10404,1074580685,1065353216;10408,1074580685,1065353216;11680,117440568,117440561;14728,117440568,117440563;14756,117448760,117448756;16584,83886134,83894326
169ba6d243371e0f5f1abbf3ed0ea284dac8b4467a43468396304435a5462c1a	561ad7507f413379f9ef26db235ee00ecef12c5dd9958ef852fe70adcca99d9a	18568	39	12224,1074580685,1065353216;12228,1074580685,1065353216;12232,1074580685,1065353216;13504,117440568,117440561;16512,117440568,117440563;16540,117448760,117448756;18368,83886134,83894326
c808669cdab525fe148931bacf8da590a694e069184189863c6f31b6c37450e6	ed0b48ac35c8004e9404b0dcf99fac47a697d440a7313746cf84c7bcc1d38371	18268	39	11884,1074580685,1065353216;11888,1074580685,1065353216;11892,1074580685,1065353216;13164,117440568,117440561;16212,117440568,117440563;16240,117448760,117448756;18068,83886134,83894326
5379e4fd0870836b7f408c0dbb065cfe6283b2a3231bf963fd01db0da3af6896	fb2c411e3e46a651102323012490cb3d702ba284d26d420b596a76dd0d6bb3c4	17464	39	11256,1074580685,1065353216;11260,1074580685,1065353216;11264,1074580685,1065353216;12536,117440568,117440561;15436,117440568,117440563;15464,117448760,117448756;17264,83886134,83894326
192f57b428419c635b5bbaef3ca96de7e65bec180b03768962625b077ff85a46	131f3329904ac49042308ad04e9c0fa50ec96fbc8015c3d2dd87b6ebdf5263d5	19260	39	13064,1074580685,1065353216;13068,1074580685,1065353216;13072,1074580685,1065353216;14344,117440568,117440561;17232,117440568,117440563;17260,117448760,117448756;19060,83886134,83894326
c485edf4a05a1539d0b00f8125e4f7f5da98dbced84933f2f14b25136787e4f9	5f10652cd7f0e3df33451574b8aab58c4700a31234a6814932aefcb648735b97	18960	39	12724,1074580685,1065353216;12728,1074580685,1065353216;12732,1074580685,1065353216;14004,117440568,117440561;16932,117440568,117440563;16960,117448760,117448756;18760,83886134,83894326
dad258a0f4e842c9b04aace9d6cb044bc29bb061c025c3d50f8c6cdad2270778	1b36593980a9922e1f8f137a3d861d16aae3b1bea4d3601da9089e8acbae1c30	17944	39	11560,1074580685,1065353216;11564,1074580685,1065353216;11568,1074580685,1065353216;12840,117440568,117440561;15888,117440568,117440563;15916,117448760,117448756;17744,83886134,83894326
8d05b2557cfa43d56771963f21427759f7361e71eef1b8ca47c29d2a604c46bc	eb10648ab580d9571babd1eec7b7dc80eeaecfcee18755a1c128cbb4e93bf41c	19728	39	13384,1074580685,1065353216;13388,1074580685,1065353216;13392,1074580685,1065353216;14664,117440568,117440561;17672,117440568,117440563;17700,117448760,117448756;19528,83886134,83894326
