7a0cc5d3409c94d05f8e815dd974dd1a3936dbc6366c9bdc88d77c7a35cbeb52	0237159c75f1a2c09009dd00fd191d6edffdf678b33e056cab1986ba97df9c49	15040	8	14712,150994999,151003191
7e410660ffb430116a6da6fefb29a5fe01528f3b9907d1acfb002244bbc4de96	6cced24515928e19f5849fbec2337d21e22f1e4d75d6d6abacc1a94b55f6d906	16760	8	16432,150994999,151003191
a3bf58031594c47b7bbc85cc740793e730f8822be7de0dd441e4e00b4f232473	6316a78cbfdb887cbebdc00b3975438c80eb785b98d8431393217f00506c9980	19128	8	18800,150994999,151003191
cac8494cdada05ba6a337e8998a5bd241642f37eea12aea20cb4f15d221cdc74	f73d9410a10694fbb368e24e460bfc52b8d2f07ec31608ebc6a1da91e96db83e	20848	8	20520,150994999,151003191
92b27db3d5b028525102aa81cbf4596fd7ee5bb272b65bdde26f4ff8cc60734f	4560b5e54b3c4b382b5f7c9babca912f0b1f552c387b500ab3344a9bd3361cc7	18064	8	17736,150994999,151003191
e6b3b3900764ec56a3512d0b08c638ef9c39f77fe6003808bd44b29b732924b8	146c8d83383f13ffd2cac545769b67bc7abfccc36e62515a958e0399b39e8697	19784	8	19456,150994999,151003191
22a8909a95be228c37f73eb1ecaf0ef843b7a3d75c20fe5fa096bd051bd3238f	ded7d9dbed669dd234e971d903dd5c73af2c1454b7b70379bd19511a6fcebfff	15472	8	15124,150994999,151003191
5bb91faab13c7199a5dba4e91417c4a89c4cbc06ee43f8a774ef6578e5cf4a47	d3f796e96505e66b2bede17a9ad573cc538fa7eafe3c69d4b09041a82627e22a	17192	8	16844,150994999,151003191
9fd238050628859672ead84e0831007f669762ea4b0b63bf1e448db5c700dd77	62636666ab04a13d6f89fb8ba2234ba205af0821adbd1cbb168625c0d83b777c	19568	8	19240,150994999,151003191
b165df05891ca84e4aad51b6d293226dafccc9e99128252cdf1017660312baa9	0436fb0f82fb6f73a2381421d3b2d0a154c78ffe26e61f27687c5e226e55af6b	21288	8	20960,150994999,151003191
72f8906fe540a7c418c04f9dcfb18ce2b7bbca2be21f99e1cf9bf17896cf729e	b5f9064084cdd57ceaf4f4600d552c3414813c16bef06879693c3ee9d9c16060	18504	8	18176,150994999,151003191
65b090caf00fe1158e4a22d69de2f8ceac8bd220cc9a5faebdf6cc7b034e2ddf	c4d2b3a83781b2b4343d705df1ccd6004ab3842096da3b4ae66fa483f1595e0d	20224	8	19896,150994999,151003191
c3dea3397121036020bacba9f734f72ef74986f561281a04932dc6d5504672a1	30522aa4d77fe9397363ade210b14e3cea229ef48f02afc88e41bf22e9bd306c	16080	8	15752,150994999,151003191
