8a02d4e38482e3422234adcf9b869b07a25fe9ee142750caf06b76c77152bac9	b3786939f8f1922c194f8b6a21829f3796a7752f475b82bec80729507d4878ae	15364	193	8204,1074580685,1065353216;8208,1074580685,1065353216;8212,1074580685,1065353216;14196,2,1;15036,150994999,151003191
bc80a237f6f715e6210f5ce174fc1de948f8f1c0ee84aa3823a9757cb32b09a4	e02666aa5ecd579a0cb864e32ae3401f550afa0786f6ddca665b1cff042f6d95	17084	193	8204,1074580685,1065353216;8208,1074580685,1065353216;8212,1074580685,1065353216;15916,2,1;16756,150994999,151003191
ae8026ccbe1ffcc654f122934adbffa29011774332948d542a44b2c5e07b0e47	ae406c9efcf55914b4ae9f636de63ca29a28757923bff96d292c32b05a6f7800	19452	193	8316,1074580685,1065353216;8320,1074580685,1065353216;8324,1074580685,1065353216;18284,2,1;19124,150994999,151003191
f03297cc975af15f6c25508af47904cd17c81413c728f364f3452dd5bb329a93	2e43dfac55d6a69b282e071f56bf884c5bb2d002ff3b5a71bfcd99669ec604be	21172	193	8316,1074580685,1065353216;8320,1074580685,1065353216;8324,1074580685,1065353216;20004,2,1;20844,150994999,151003191
f8a31d0bb40d1813bb435254ed5106c7bc2e29a7479f4ef0a7b1a8c54f730e05	9cc6f3b9c0a1d6b9b5986731eccddaadafd77d596ae20b7e8837c1155aa4932c	18388	193	8352,1074580685,1065353216;8356,1074580685,1065353216;8360,1074580685,1065353216;17220,2,1;18060,150994999,151003191
b483cac0940ed05337a37ad6b929ea849412f164ff29009d9edef1aefbb4b40a	7b054182a3a693ac87ee1ad4a12c10189802f358c79aba080b03d83a1fb987c0	20108	193	8352,1074580685,1065353216;8356,1074580685,1065353216;8360,1074580685,1065353216;18940,2,1;19780,150994999,151003191
dad98ae389b14a95057b35dae30ed41efed91777843b0c4e3c871a5c594b2245	6323874e0f32445df96f59493f39e053ae7209af48a55f2b1b38fc3d261dbe00	15716	193	8316,1074580685,1065353216;8320,1074580685,1065353216;8324,1074580685,1065353216;14528,2,1;15368,150994999,151003191
1e5ef1ffcf2faace7bf1abc41b2eb17610a7d3b9ff5cd29c142ada15d13a8ba8	ad94304416f2638a39f46c8ae8ee8f154938ddb07b15caa497c9cf893877dd7b	17516	193	8316,1074580685,1065353216;8320,1074580685,1065353216;8324,1074580685,1065353216;16328,2,1;17168,150994999,151003191
ec028d8943d859b909873cf30f2d64ca5d0b001933ebc6482d728665c12d0d85	62f58003e57708fdf4ad4a45ebec7517bec3215849495560771ff796f9928049	19896	193	8432,1074580685,1065353216;8436,1074580685,1065353216;8440,1074580685,1065353216;18728,2,1;19568,150994999,151003191
5d7d5ee5df66691477c0a901a10079217123e593bc1aa11cb472b6a3ec8df05c	b44972457416a69c4ec20cb45c78e9df5389555c9b98b0b44ca3e28ec891fcb4	21616	193	8432,1074580685,1065353216;8436,1074580685,1065353216;8440,1074580685,1065353216;20448,2,1;21288,150994999,151003191
2f6f4e102fc229cd89af5086b7fc94836feb55d0ff08f8cb1efb34ca5949a9d7	ec41a201747d9cc044cb30751af879fbc2fa03351d45aea46aefe3600caf7695	18832	193	8468,1074580685,1065353216;8472,1074580685,1065353216;8476,1074580685,1065353216;17664,2,1;18504,150994999,151003191
4d847e2870ee63bcf404aadc390cdbef90842a64258b024b94cf20a087ef6d27	0b5e80629c701d6eeb3c330044ad3661eda09f2763c13635a415b77b8946e807	20552	193	8468,1074580685,1065353216;8472,1074580685,1065353216;8476,1074580685,1065353216;19384,2,1;20224,150994999,151003191
fc3de9546c4e57ca9f46a1041437fe3ea715826dd5ffc3d0ece7704a892d9ebf	be31081d5d1366bb8ee6d3907c92b4ed976417b7ca1ea5dedd77a0dab638168c	8420	256	8240,83886105,83894297
a4c665a8a64d85ce3a3822b7769338b9a26cb08dde48e88ce530889b8925bda9	0956928de2b2ee2eb5105fa1fdf5efe95178e3a924714672e77bdee580b78fdd	10428	256	10248,83886105,83894297
9f2b1e31221e953f7e20de4c724eee5c9df533dbb656f7e567ec87f32bd9bc2a	4e1026ceaa161518d62543b9c03eb5342d750bdb4df464a7c74539176a888635	10076	256	9896,83886105,83894297
22661c97cf6972c5e7a5c316ab1c014568697d595191722c4c5b1708beb29787	0329c7b7f8bac35fc80cd60c064dd297e42da2ea2624821c84179dc3020fc633	8840	256	8660,83886105,83894297
92dc86ebcfba455bec93d0d769fb32b4aedd64e148b6d55625e40899a50a19cc	18481db5dbc1a8730c702369e0d2976a90f3dfed7e5090afb80358bd2bc694a4	10688	256	10508,83886105,83894297
5190f69266b55abac3bd4a41ae271f899032fefaadd5b955b8a11c5260eb9293	4ff3678de195125fd191fc1ab19c0177bc6e610514eb92dab899142d05e596f0	10336	256	10156,83886105,83894297
6f80ea41d66eed5a356fe62f5d4b177c54969313ceb606eb5de192c4f3411f36	9b8895a5d05819ef4fb40d18c5a273a1b11100c5e4050fd0ba54ff9e00cad403	8692	256	8488,83886105,83894297
a748479e2b965556eec6af5578aca5d0d1908dfaeb003adaaeffc9f5fb3da1b4	172b5e0d4b34557245881b2bd37752c252e078c79c04194e13ef38dbbe9fb9c1	10700	256	10496,83886105,83894297
42caae30d437240dd965808f684e03293b67a1da52cdfb81eb72393e007b45ca	d37f24c837869c502d7710c7c9791f496df86127cf969ba52d67cad98208c23d	10348	256	10144,83886105,83894297
bc8a83fd07f9736d8eb35f4e401bf51390f0bbe3a8e08b6454bdf6faaea024fe	9a6ca100864b762d82fa39f447503d62cc188cb8f6621ad00d5de91da8512d90	9148	256	8944,83886105,83894297
6449aa63fb04bc6a52ecc39b14469158bda3b86577967e2179879e95e8dfaa71	dcc1d8d2c5b9a5f7a4315a23cb9f4a38e99b9d45a9ce8c5324aee355f20927d5	11000	256	10796,83886105,83894297
4e3102b8c81d8176993a7bc1cc4bda34702ec76dadb3d9a8d457e240c818d8c4	ffedb4a8fea72f0f3797ee37109df403e9711a4e1e2a7e3a47482a49b5d68150	10648	256	10444,83886105,83894297
036b69220f406d9cbafe067dcd71598d3c931377bdb41814ec743c7ef0b49b6c	96f671f76bdacd9d9d9bebd8f95f20e45ddbfeccfed0794317c91b62725a63c4	8468	256	8288,83886105,83894297
35cd38d9de22d7ac1a9da52e83c2a8be281cac07d63e96d790430ce365cd5f13	9719e62dd6162cb6572a06f2186fc770d353c58b5e63affbba5c62cd1c35240e	10476	256	10296,83886105,83894297
e4af7fb09282657cdddaadcc24ee38d21140017a31ddf3bb66b103158fc8ff4e	aa999453b4b60c127ebbb7243a4321319659a89a8b3f1f00611e03565d0bd5e4	10124	256	9944,83886105,83894297
9c87e7ae8f6d3fe4f3bdf695619c702a5f03c2789e817ab4fecbca7862e65bb7	e0a32541a649c58221e77af75afa7ff834101ba622a322794b909649af48f40c	8888	256	8708,83886105,83894297
13554b26b92d470eee96446791e3728aebe2be3b014915ee770c7392bc841e26	2cf50b6838ad70c423bd82ac2e421b58d0516bf35045655bb22305183720651b	10736	256	10556,83886105,83894297
